name	kind	qualified_name	file	anchor
chartUI.periodMenu	legacy-option	WTK2.x.ChartWidget.chartUI.periodMenu	legacy/wtk-2.x/MarketDataWidgets/ChartWidget.md	chartUI.periodMenu
chartUI.indicatorMenu	legacy-option	WTK2.x.ChartWidget.chartUI.indicatorMenu	legacy/wtk-2.x/MarketDataWidgets/ChartWidget.md	chartUI.indicatorMenu
chartUI.chartTypeMenu	legacy-option	WTK2.x.ChartWidget.chartUI.chartTypeMenu	legacy/wtk-2.x/MarketDataWidgets/ChartWidget.md	chartUI.chartTypeMenu
chartUI.searchBox	legacy-option	WTK2.x.ChartWidget.chartUI.searchBox	legacy/wtk-2.x/MarketDataWidgets/ChartWidget.md	chartUI.searchBox
chartUI.expandButton	legacy-option	WTK2.x.ChartWidget.chartUI.expandButton	legacy/wtk-2.x/MarketDataWidgets/ChartWidget.md	chartUI.expandButton
FinancialCalendarWidget	legacy-widget	WTK2.x.FinancialCalendarWidget	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	
target	legacy-option	WTK2.x.FinancialCalendarWidget.target	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	target
options	legacy-option	WTK2.x.FinancialCalendarWidget.options	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	options
target	legacy-option	WTK2.x.FinancialCalendarWidget.target	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	target
options	legacy-option	WTK2.x.FinancialCalendarWidget.options	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	options
widgetTitle	legacy-option	WTK2.x.FinancialCalendarWidget.widgetTitle	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	widgetTitle
id	legacy-option	WTK2.x.FinancialCalendarWidget.id	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	id
persistState	legacy-option	WTK2.x.FinancialCalendarWidget.persistState	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	persistState
storageType	legacy-option	WTK2.x.FinancialCalendarWidget.storageType	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	storageType
linkChannels	legacy-option	WTK2.x.FinancialCalendarWidget.linkChannels	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	linkChannels
decimals	legacy-option	WTK2.x.FinancialCalendarWidget.decimals	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	decimals
hasContentCallback	legacy-option	WTK2.x.FinancialCalendarWidget.hasContentCallback	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	hasContentCallback
widgetStateCallback	legacy-option	WTK2.x.FinancialCalendarWidget.widgetStateCallback	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	widgetStateCallback
navButton	legacy-option	WTK2.x.FinancialCalendarWidget.navButton	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	navButton
navButtonClicked	legacy-option	WTK2.x.FinancialCalendarWidget.navButtonClicked	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	navButtonClicked
useOriginal	legacy-option	WTK2.x.FinancialCalendarWidget.useOriginal	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	useOriginal
showSearchWidget	legacy-option	WTK2.x.FinancialCalendarWidget.showSearchWidget	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	showSearchWidget
instrument	legacy-option	WTK2.x.FinancialCalendarWidget.instrument	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	instrument
countryCodes	legacy-option	WTK2.x.FinancialCalendarWidget.countryCodes	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	countryCodes
feed	legacy-option	WTK2.x.FinancialCalendarWidget.feed	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	feed
paging	legacy-option	WTK2.x.FinancialCalendarWidget.paging	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	paging
pageItems	legacy-option	WTK2.x.FinancialCalendarWidget.pageItems	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	pageItems
startDate	legacy-option	WTK2.x.FinancialCalendarWidget.startDate	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	startDate
endDate	legacy-option	WTK2.x.FinancialCalendarWidget.endDate	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	endDate
layout	legacy-option	WTK2.x.FinancialCalendarWidget.layout	legacy/wtk-2.x/MarketDataWidgets/FinancialCalendarWidget.md	layout
FocusWidget	legacy-widget	WTK2.x.FocusWidget	legacy/wtk-2.x/MarketDataWidgets/FocusWidget.md	
target	legacy-option	WTK2.x.FocusWidget.target	legacy/wtk-2.x/MarketDataWidgets/FocusWidget.md	target
options	legacy-option	WTK2.x.FocusWidget.options	legacy/wtk-2.x/MarketDataWidgets/FocusWidget.md	options
instrument	legacy-option	WTK2.x.FocusWidget.instrument	legacy/wtk-2.x/MarketDataWidgets/FocusWidget.md	instrument
decimals	legacy-option	WTK2.x.FocusWidget.decimals	legacy/wtk-2.x/MarketDataWidgets/FocusWidget.md	decimals
layout	legacy-option	WTK2.x.FocusWidget.layout	legacy/wtk-2.x/MarketDataWidgets/FocusWidget.md	layout
FundAllocationWidget	legacy-widget	WTK2.x.FundAllocationWidget	legacy/wtk-2.x/MarketDataWidgets/FundAllocationWidget.md	
target	legacy-option	WTK2.x.FundAllocationWidget.target	legacy/wtk-2.x/MarketDataWidgets/FundAllocationWidget.md	target
options	legacy-option	WTK2.x.FundAllocationWidget.options	legacy/wtk-2.x/MarketDataWidgets/FundAllocationWidget.md	options
instrument	legacy-option	WTK2.x.FundAllocationWidget.instrument	legacy/wtk-2.x/MarketDataWidgets/FundAllocationWidget.md	instrument
decimals	legacy-option	WTK2.x.FundAllocationWidget.decimals	legacy/wtk-2.x/MarketDataWidgets/FundAllocationWidget.md	decimals
allocationType	legacy-option	WTK2.x.FundAllocationWidget.allocationType	legacy/wtk-2.x/MarketDataWidgets/FundAllocationWidget.md	allocationType
maxLines	legacy-option	WTK2.x.FundAllocationWidget.maxLines	legacy/wtk-2.x/MarketDataWidgets/FundAllocationWidget.md	maxLines
FundAllocationPieChartWidget	legacy-widget	WTK2.x.FundAllocationPieChartWidget	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	
target	legacy-option	WTK2.x.FundAllocationPieChartWidget.target	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	target
options	legacy-option	WTK2.x.FundAllocationPieChartWidget.options	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	options
target	legacy-option	WTK2.x.FundAllocationPieChartWidget.target	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	target
options	legacy-option	WTK2.x.FundAllocationPieChartWidget.options	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	options
widgetTitle	legacy-option	WTK2.x.FundAllocationPieChartWidget.widgetTitle	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	widgetTitle
id	legacy-option	WTK2.x.FundAllocationPieChartWidget.id	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	id
persistState	legacy-option	WTK2.x.FundAllocationPieChartWidget.persistState	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	persistState
storageType	legacy-option	WTK2.x.FundAllocationPieChartWidget.storageType	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	storageType
linkChannels	legacy-option	WTK2.x.FundAllocationPieChartWidget.linkChannels	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	linkChannels
decimals	legacy-option	WTK2.x.FundAllocationPieChartWidget.decimals	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	decimals
hasContentCallback	legacy-option	WTK2.x.FundAllocationPieChartWidget.hasContentCallback	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	hasContentCallback
widgetStateCallback	legacy-option	WTK2.x.FundAllocationPieChartWidget.widgetStateCallback	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	widgetStateCallback
navButton	legacy-option	WTK2.x.FundAllocationPieChartWidget.navButton	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	navButton
navButtonClicked	legacy-option	WTK2.x.FundAllocationPieChartWidget.navButtonClicked	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	navButtonClicked
useOriginal	legacy-option	WTK2.x.FundAllocationPieChartWidget.useOriginal	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	useOriginal
showSearchWidget	legacy-option	WTK2.x.FundAllocationPieChartWidget.showSearchWidget	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	showSearchWidget
allocationType	legacy-option	WTK2.x.FundAllocationPieChartWidget.allocationType	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	allocationType
instruments	legacy-option	WTK2.x.FundAllocationPieChartWidget.instruments	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	instruments
enableLabels	legacy-option	WTK2.x.FundAllocationPieChartWidget.enableLabels	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	enableLabels
legend	legacy-option	WTK2.x.FundAllocationPieChartWidget.legend	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	legend
spacingBottom	legacy-option	WTK2.x.FundAllocationPieChartWidget.spacingBottom	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	spacingBottom
spacingLeft	legacy-option	WTK2.x.FundAllocationPieChartWidget.spacingLeft	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	spacingLeft
spacingRight	legacy-option	WTK2.x.FundAllocationPieChartWidget.spacingRight	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	spacingRight
spacingTop	legacy-option	WTK2.x.FundAllocationPieChartWidget.spacingTop	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	spacingTop
colors	legacy-option	WTK2.x.FundAllocationPieChartWidget.colors	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	colors
borderColors	legacy-option	WTK2.x.FundAllocationPieChartWidget.borderColors	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	borderColors
borderWidth	legacy-option	WTK2.x.FundAllocationPieChartWidget.borderWidth	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	borderWidth
enable3d	legacy-option	WTK2.x.FundAllocationPieChartWidget.enable3d	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	enable3d
alpha	legacy-option	WTK2.x.FundAllocationPieChartWidget.alpha	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	alpha
beta	legacy-option	WTK2.x.FundAllocationPieChartWidget.beta	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	beta
depth	legacy-option	WTK2.x.FundAllocationPieChartWidget.depth	legacy/wtk-2.x/MarketDataWidgets/FundAllocationPieChartWidget.md	depth
FundMorningstarWidget	legacy-widget	WTK2.x.FundMorningstarWidget	legacy/wtk-2.x/MarketDataWidgets/FundMorningstarWidget.md	
target	legacy-option	WTK2.x.FundMorningstarWidget.target	legacy/wtk-2.x/MarketDataWidgets/FundMorningstarWidget.md	target
options	legacy-option	WTK2.x.FundMorningstarWidget.options	legacy/wtk-2.x/MarketDataWidgets/FundMorningstarWidget.md	options
instrument	legacy-option	WTK2.x.FundMorningstarWidget.instrument	legacy/wtk-2.x/MarketDataWidgets/FundMorningstarWidget.md	instrument
decimals	legacy-option	WTK2.x.FundMorningstarWidget.decimals	legacy/wtk-2.x/MarketDataWidgets/FundMorningstarWidget.md	decimals
FundRiskLevelWidget	legacy-widget	WTK2.x.FundRiskLevelWidget	legacy/wtk-2.x/MarketDataWidgets/FundRiskLevelWidget.md	
target	legacy-option	WTK2.x.FundRiskLevelWidget.target	legacy/wtk-2.x/MarketDataWidgets/FundRiskLevelWidget.md	target
options	legacy-option	WTK2.x.FundRiskLevelWidget.options	legacy/wtk-2.x/MarketDataWidgets/FundRiskLevelWidget.md	options
instrument	legacy-option	WTK2.x.FundRiskLevelWidget.instrument	legacy/wtk-2.x/MarketDataWidgets/FundRiskLevelWidget.md	instrument
decimals	legacy-option	WTK2.x.FundRiskLevelWidget.decimals	legacy/wtk-2.x/MarketDataWidgets/FundRiskLevelWidget.md	decimals
ScreenerActiveFiltersWidget	legacy-widget	WTK2.x.ScreenerActiveFiltersWidget	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	
target	legacy-option	WTK2.x.ScreenerActiveFiltersWidget.target	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	target
options	legacy-option	WTK2.x.ScreenerActiveFiltersWidget.options	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	options
target	legacy-option	WTK2.x.ScreenerActiveFiltersWidget.target	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	target
options	legacy-option	WTK2.x.ScreenerActiveFiltersWidget.options	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	options
widgetTitle	legacy-option	WTK2.x.ScreenerActiveFiltersWidget.widgetTitle	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	widgetTitle
id	legacy-option	WTK2.x.ScreenerActiveFiltersWidget.id	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	id
persistState	legacy-option	WTK2.x.ScreenerActiveFiltersWidget.persistState	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	persistState
storageType	legacy-option	WTK2.x.ScreenerActiveFiltersWidget.storageType	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	storageType
linkChannels	legacy-option	WTK2.x.ScreenerActiveFiltersWidget.linkChannels	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	linkChannels
decimals	legacy-option	WTK2.x.ScreenerActiveFiltersWidget.decimals	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	decimals
hasContentCallback	legacy-option	WTK2.x.ScreenerActiveFiltersWidget.hasContentCallback	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	hasContentCallback
widgetStateCallback	legacy-option	WTK2.x.ScreenerActiveFiltersWidget.widgetStateCallback	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	widgetStateCallback
navButton	legacy-option	WTK2.x.ScreenerActiveFiltersWidget.navButton	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	navButton
navButtonClicked	legacy-option	WTK2.x.ScreenerActiveFiltersWidget.navButtonClicked	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	navButtonClicked
useOriginal	legacy-option	WTK2.x.ScreenerActiveFiltersWidget.useOriginal	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	useOriginal
showSearchWidget	legacy-option	WTK2.x.ScreenerActiveFiltersWidget.showSearchWidget	legacy/wtk-2.x/MarketDataWidgets/ScreenerActiveFiltersWidget.md	showSearchWidget
ScreenerWidget	legacy-widget	WTK2.x.ScreenerWidget	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	
target	legacy-option	WTK2.x.ScreenerWidget.target	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	target
options	legacy-option	WTK2.x.ScreenerWidget.options	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	options
target	legacy-option	WTK2.x.ScreenerWidget.target	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	target
options	legacy-option	WTK2.x.ScreenerWidget.options	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	options
widgetTitle	legacy-option	WTK2.x.ScreenerWidget.widgetTitle	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	widgetTitle
id	legacy-option	WTK2.x.ScreenerWidget.id	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	id
persistState	legacy-option	WTK2.x.ScreenerWidget.persistState	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	persistState
storageType	legacy-option	WTK2.x.ScreenerWidget.storageType	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	storageType
linkChannels	legacy-option	WTK2.x.ScreenerWidget.linkChannels	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	linkChannels
decimals	legacy-option	WTK2.x.ScreenerWidget.decimals	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	decimals
hasContentCallback	legacy-option	WTK2.x.ScreenerWidget.hasContentCallback	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	hasContentCallback
widgetStateCallback	legacy-option	WTK2.x.ScreenerWidget.widgetStateCallback	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	widgetStateCallback
navButton	legacy-option	WTK2.x.ScreenerWidget.navButton	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	navButton
navButtonClicked	legacy-option	WTK2.x.ScreenerWidget.navButtonClicked	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	navButtonClicked
useOriginal	legacy-option	WTK2.x.ScreenerWidget.useOriginal	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	useOriginal
showSearchWidget	legacy-option	WTK2.x.ScreenerWidget.showSearchWidget	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	showSearchWidget
collapsable	legacy-option	WTK2.x.ScreenerWidget.collapsable	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	collapsable
feeds	legacy-option	WTK2.x.ScreenerWidget.feeds	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	feeds
onChange	legacy-option	WTK2.x.ScreenerWidget.onChange	legacy/wtk-2.x/MarketDataWidgets/ScreenerWidget.md	onChange
FundStylemapWidget	legacy-widget	WTK2.x.FundStylemapWidget	legacy/wtk-2.x/MarketDataWidgets/FundStylemapWidget.md	
target	legacy-option	WTK2.x.FundStylemapWidget.target	legacy/wtk-2.x/MarketDataWidgets/FundStylemapWidget.md	target
options	legacy-option	WTK2.x.FundStylemapWidget.options	legacy/wtk-2.x/MarketDataWidgets/FundStylemapWidget.md	options
instrument	legacy-option	WTK2.x.FundStylemapWidget.instrument	legacy/wtk-2.x/MarketDataWidgets/FundStylemapWidget.md	instrument
decimals	legacy-option	WTK2.x.FundStylemapWidget.decimals	legacy/wtk-2.x/MarketDataWidgets/FundStylemapWidget.md	decimals
FundTopHoldingsWidget	legacy-widget	WTK2.x.FundTopHoldingsWidget	legacy/wtk-2.x/MarketDataWidgets/FundTopHoldingsWidget.md	
target	legacy-option	WTK2.x.FundTopHoldingsWidget.target	legacy/wtk-2.x/MarketDataWidgets/FundTopHoldingsWidget.md	target
options	legacy-option	WTK2.x.FundTopHoldingsWidget.options	legacy/wtk-2.x/MarketDataWidgets/FundTopHoldingsWidget.md	options
instrument	legacy-option	WTK2.x.FundTopHoldingsWidget.instrument	legacy/wtk-2.x/MarketDataWidgets/FundTopHoldingsWidget.md	instrument
decimals	legacy-option	WTK2.x.FundTopHoldingsWidget.decimals	legacy/wtk-2.x/MarketDataWidgets/FundTopHoldingsWidget.md	decimals
label	legacy-option	WTK2.x.FundTopHoldingsWidget.label	legacy/wtk-2.x/MarketDataWidgets/FundTopHoldingsWidget.md	label
showCurrency	legacy-option	WTK2.x.FundTopHoldingsWidget.showCurrency	legacy/wtk-2.x/MarketDataWidgets/FundTopHoldingsWidget.md	showCurrency
HistoricalWidget	legacy-widget	WTK2.x.HistoricalWidget	legacy/wtk-2.x/MarketDataWidgets/HistoricalWidget.md	
target	legacy-option	WTK2.x.HistoricalWidget.target	legacy/wtk-2.x/MarketDataWidgets/HistoricalWidget.md	target
options	legacy-option	WTK2.x.HistoricalWidget.options	legacy/wtk-2.x/MarketDataWidgets/HistoricalWidget.md	options
instrument	legacy-option	WTK2.x.HistoricalWidget.instrument	legacy/wtk-2.x/MarketDataWidgets/HistoricalWidget.md	instrument
decimals	legacy-option	WTK2.x.HistoricalWidget.decimals	legacy/wtk-2.x/MarketDataWidgets/HistoricalWidget.md	decimals
historicFields	legacy-option	WTK2.x.HistoricalWidget.historicFields	legacy/wtk-2.x/MarketDataWidgets/HistoricalWidget.md	historicFields
barPeriod	legacy-option	WTK2.x.HistoricalWidget.barPeriod	legacy/wtk-2.x/MarketDataWidgets/HistoricalWidget.md	barPeriod
HistoryWidget	legacy-widget	WTK2.x.HistoryWidget	legacy/wtk-2.x/MarketDataWidgets/HistoryWidget.md	
target	legacy-option	WTK2.x.HistoryWidget.target	legacy/wtk-2.x/MarketDataWidgets/HistoryWidget.md	target
options	legacy-option	WTK2.x.HistoryWidget.options	legacy/wtk-2.x/MarketDataWidgets/HistoryWidget.md	options
instrument	legacy-option	WTK2.x.HistoryWidget.instrument	legacy/wtk-2.x/MarketDataWidgets/HistoryWidget.md	instrument
decimals	legacy-option	WTK2.x.HistoryWidget.decimals	legacy/wtk-2.x/MarketDataWidgets/HistoryWidget.md	decimals
startYear	legacy-option	WTK2.x.HistoryWidget.startYear	legacy/wtk-2.x/MarketDataWidgets/HistoryWidget.md	startYear
endYear	legacy-option	WTK2.x.HistoryWidget.endYear	legacy/wtk-2.x/MarketDataWidgets/HistoryWidget.md	endYear
IndexOverviewWidget	legacy-widget	WTK2.x.IndexOverviewWidget	legacy/wtk-2.x/MarketDataWidgets/IndexOverviewWidget.md	
target	legacy-option	WTK2.x.IndexOverviewWidget.target	legacy/wtk-2.x/MarketDataWidgets/IndexOverviewWidget.md	target
options	legacy-option	WTK2.x.IndexOverviewWidget.options	legacy/wtk-2.x/MarketDataWidgets/IndexOverviewWidget.md	options
instrument	legacy-option	WTK2.x.IndexOverviewWidget.instrument	legacy/wtk-2.x/MarketDataWidgets/IndexOverviewWidget.md	instrument
decimals	legacy-option	WTK2.x.IndexOverviewWidget.decimals	legacy/wtk-2.x/MarketDataWidgets/IndexOverviewWidget.md	decimals
layout	legacy-option	WTK2.x.IndexOverviewWidget.layout	legacy/wtk-2.x/MarketDataWidgets/IndexOverviewWidget.md	layout
showFullName	legacy-option	WTK2.x.IndexOverviewWidget.showFullName	legacy/wtk-2.x/MarketDataWidgets/IndexOverviewWidget.md	showFullName
primaryValue	legacy-option	WTK2.x.IndexOverviewWidget.primaryValue	legacy/wtk-2.x/MarketDataWidgets/IndexOverviewWidget.md	primaryValue
historicFields	legacy-option	WTK2.x.IndexOverviewWidget.historicFields	legacy/wtk-2.x/MarketDataWidgets/IndexOverviewWidget.md	historicFields
IntradayTradesWidget	legacy-widget	WTK2.x.IntradayTradesWidget	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	
target	legacy-option	WTK2.x.IntradayTradesWidget.target	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	target
options	legacy-option	WTK2.x.IntradayTradesWidget.options	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	options
target	legacy-option	WTK2.x.IntradayTradesWidget.target	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	target
options	legacy-option	WTK2.x.IntradayTradesWidget.options	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	options
widgetTitle	legacy-option	WTK2.x.IntradayTradesWidget.widgetTitle	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	widgetTitle
id	legacy-option	WTK2.x.IntradayTradesWidget.id	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	id
persistState	legacy-option	WTK2.x.IntradayTradesWidget.persistState	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	persistState
storageType	legacy-option	WTK2.x.IntradayTradesWidget.storageType	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	storageType
linkChannels	legacy-option	WTK2.x.IntradayTradesWidget.linkChannels	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	linkChannels
decimals	legacy-option	WTK2.x.IntradayTradesWidget.decimals	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	decimals
hasContentCallback	legacy-option	WTK2.x.IntradayTradesWidget.hasContentCallback	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	hasContentCallback
widgetStateCallback	legacy-option	WTK2.x.IntradayTradesWidget.widgetStateCallback	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	widgetStateCallback
navButton	legacy-option	WTK2.x.IntradayTradesWidget.navButton	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	navButton
navButtonClicked	legacy-option	WTK2.x.IntradayTradesWidget.navButtonClicked	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	navButtonClicked
useOriginal	legacy-option	WTK2.x.IntradayTradesWidget.useOriginal	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	useOriginal
showSearchWidget	legacy-option	WTK2.x.IntradayTradesWidget.showSearchWidget	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	showSearchWidget
instrument	legacy-option	WTK2.x.IntradayTradesWidget.instrument	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	instrument
pageItems	legacy-option	WTK2.x.IntradayTradesWidget.pageItems	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	pageItems
paging	legacy-option	WTK2.x.IntradayTradesWidget.paging	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesWidget.md	paging
IntradayTradesSimpleWidget	legacy-widget	WTK2.x.IntradayTradesSimpleWidget	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesSimpleWidget.md	
target	legacy-option	WTK2.x.IntradayTradesSimpleWidget.target	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesSimpleWidget.md	target
options	legacy-option	WTK2.x.IntradayTradesSimpleWidget.options	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesSimpleWidget.md	options
target	legacy-option	WTK2.x.IntradayTradesSimpleWidget.target	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesSimpleWidget.md	target
options	legacy-option	WTK2.x.IntradayTradesSimpleWidget.options	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesSimpleWidget.md	options
widgetTitle	legacy-option	WTK2.x.IntradayTradesSimpleWidget.widgetTitle	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesSimpleWidget.md	widgetTitle
id	legacy-option	WTK2.x.IntradayTradesSimpleWidget.id	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesSimpleWidget.md	id
persistState	legacy-option	WTK2.x.IntradayTradesSimpleWidget.persistState	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesSimpleWidget.md	persistState
storageType	legacy-option	WTK2.x.IntradayTradesSimpleWidget.storageType	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesSimpleWidget.md	storageType
linkChannels	legacy-option	WTK2.x.IntradayTradesSimpleWidget.linkChannels	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesSimpleWidget.md	linkChannels
decimals	legacy-option	WTK2.x.IntradayTradesSimpleWidget.decimals	legacy/wtk-2.x/MarketDataWidgets/IntradayTradesSimpleWidget.md	decimals
